;COD_CLI;DATA_COMPRA;DT_ENTREGA;PRODUTO;VALOR_FATURADO;LOCAL
2169;2762.0;1998-03-13;;NVHH4;4801.44;46.0
2170;6396.0;1998-03-14;;NVHH0;1206.22;26.0
2171;4933.0;1998-03-16;;NVHH0;1645.23;5.0
2172;39.0;1998-03-17;;WWAP4;867.58;3.0
2173;4691.0;1998-03-17;;OKTT2;1657.31;10.0
2174;1532.0;1998-03-18;;QSOP0;69.74;26.0
2175;2875.0;1998-03-18;;BVAA1;1460.59;25.0
2176;5766.0;1998-03-18;;QPYG3;4165.71;24.0
2177;6468.0;1998-03-22;;HBCC0;1345.7;27.0
2178;9413.0;1998-03-22;;JNDD2;2969.26;20.0
2179;1378.0;1998-03-24;;HBCC1;2742.59;16.0
2180;5130.0;1998-03-25;;QAFD0;58.34;37.0
2181;5782.0;1998-03-25;;JNDD1;1179.15;6.0
2182;6051.0;1998-03-25;;JNDD1;3745.93;0.0
2183;5437.0;1998-03-26;;QPYG2;4157.85;12.0
2184;11886.0;1998-03-28;;WDFE2;2880.19;11.0
2185;5259.0;1998-03-29;;QSOP3;1152.99;47.0
2186;4641.0;1998-03-30;;HBCC0;1049.25;49.0
2187;8476.0;1998-04-03;;QSOP0;946.97;28.0
2188;9820.0;1998-04-04;;NVHH2;3412.52;24.0
2189;1026.0;1998-04-05;;QPYG2;1499.15;42.0
2190;;1998-04-05;;OKTT1;2983.24;16.0
2191;;1998-04-05;;WDFE3;329.11;23.0
2192;;1998-04-05;;XSZZ3;4412.09;11.0
2193;;1998-04-07;;WDFE2;2319.45;37.0
2194;;1998-04-07;;OKTT1;2649.84;8.0
2195;;1998-04-09;;OKTT3;1580.39;21.0
2196;;1998-04-09;;QPYG1;3170.61;12.0
2197;;1998-04-10;;XDFF2;983.03;29.0
2198;;1998-04-10;;OKTT1;2750.56;44.0
2199;;1998-04-11;;QPYG4;2179.65;49.0
2200;;1998-04-13;;BVAA0;4255.74;34.0
2201;;1998-04-15;;QPYG0;3495.03;38.0
2202;;1998-04-15;;XSZZ2;3049.92;33.0
2203;;1998-04-16;;WWAP0;4137.89;21.0
2204;;1998-04-18;;QAFD2;1641.78;5.0
2205;;1998-04-18;;XSZZ1;3116.21;43.0
2206;;1998-04-21;;QAFD3;4781.51;21.0
2207;;1998-04-22;;NVHH1;2388.87;27.0
2208;;1998-04-23;;QAFD3;2051.0;47.0
2209;;1998-04-24;;JNDD2;2859.05;2.0
2210;;1998-04-25;;LMFF1;1417.76;44.0
2211;;1998-04-26;;QAFD0;922.65;47.0
2212;;1998-04-26;;HBCC0;4168.72;39.0
2213;;1998-04-28;;WDFE2;2907.64;5.0
2214;;1998-04-29;;OKTT4;1904.58;43.0
2215;;1998-05-02;;XDFF4;2560.16;2.0
2216;;1998-05-02;;HBCC1;3953.39;12.0
2217;;1998-05-03;;XDFF4;2517.51;46.0
2218;;1998-05-03;;HBCC1;3303.73;23.0
2219;;1998-05-10;;BVAA2;4224.1;8.0
2220;;1998-05-10;;XDFF4;2053.16;5.0
2221;;1998-05-11;;QAFD2;3010.36;5.0
2222;;1998-05-11;;XSZZ0;4455.48;12.0
2223;;1998-05-11;;WDFE2;4009.15;34.0
2224;;1998-05-13;;QPYG4;1492.76;44.0
2225;;1998-05-13;;OKTT3;1720.33;20.0
2226;;1998-05-13;;QPYG2;4745.44;3.0
2227;;1998-05-13;;OKTT0;3983.05;39.0
2228;;1998-05-15;;OKTT3;2804.51;3.0
2229;;1998-05-16;;HBCC2;1735.74;14.0
2230;;1998-05-16;;JNDD1;3352.83;14.0
2231;;1998-05-16;;WWAP4;1702.32;43.0
2232;;1998-05-17;;WWAP0;1358.05;12.0
2233;;1998-05-17;;OKTT2;3889.35;13.0
2234;;1998-05-18;;JNDD0;4830.29;49.0
2235;;1998-05-19;;QPYG4;3495.68;19.0
2236;;1998-05-19;;LMFF0;1682.5;36.0
2237;;1998-05-20;;WDFE0;778.79;17.0
2238;;1998-05-21;;LMFF1;4865.69;47.0
2239;;1998-05-21;;JNDD2;1253.54;24.0
2240;;1998-05-22;;NVHH0;2693.98;33.0
2241;;1998-05-22;;HBCC1;1125.57;0.0
2242;;1998-05-23;;XSZZ4;678.11;42.0
2243;;1998-05-23;;QSOP3;3707.04;35.0
2244;;1998-05-24;;OKTT4;1212.73;39.0
2245;;1998-05-27;;LMFF4;4003.87;44.0
2246;;1998-05-27;;JNDD3;1264.02;12.0
2247;;1998-05-28;;QPYG2;3030.22;47.0
2248;;1998-05-29;;QSOP3;1221.95;28.0
2249;;1998-05-30;;HBCC0;3294.67;13.0
2250;;1998-05-30;;JNDD0;3818.69;3.0
2251;;1998-05-30;;HBCC1;1872.31;4.0
2252;;1998-05-31;;WDFE4;4291.14;9.0
2253;;1998-06-01;;QSOP1;1734.73;26.0
2254;;1998-06-02;;QSOP3;2309.45;47.0
2255;;1998-06-03;;WDFE3;2165.08;50.0
2256;;1998-06-03;;OKTT4;1885.86;6.0
2257;;1998-06-04;;HBCC4;2095.26;36.0
2258;;1998-06-04;;QPYG1;95.44;16.0
2259;;1998-06-04;;QPYG1;1251.56;14.0
2260;;1998-06-05;;XSZZ0;2079.46;24.0
2261;;1998-06-06;;WDFE1;3177.05;9.0
2262;;1998-06-07;;OKTT3;226.77;15.0
2263;;1998-06-07;;OKTT3;602.34;20.0
2264;;1998-06-07;;QPYG4;1802.25;38.0
2265;;1998-06-08;;QSOP4;3821.93;31.0
2266;;1998-06-08;;HBCC1;1744.69;45.0
2267;;1998-06-09;;WDFE2;4538.29;43.0
2268;;1998-06-11;;QSOP0;2027.71;33.0
2269;;1998-06-12;;HBCC3;1839.62;8.0
2270;;1998-06-12;;QSOP2;4529.52;25.0
2271;;1998-06-12;;BVAA4;1447.84;1.0
2272;;1998-06-14;;BVAA0;4150.18;30.0
2273;;1998-06-15;;NVHH3;2089.47;18.0
2274;;1998-06-15;;JNDD1;2655.56;37.0
2275;;1998-06-16;;WWAP3;1440.51;5.0
2276;;1998-06-16;;BVAA4;2844.67;28.0
2277;;1998-06-17;;QPYG4;2977.27;1.0
2278;;1998-06-18;;JNDD0;4753.78;17.0
2279;;1998-06-20;;BVAA4;81.61;32.0
2280;;1998-06-22;;BVAA0;3760.85;47.0
2281;;1998-06-22;;QPYG4;3581.71;15.0
2282;;1998-06-24;;WDFE4;612.04;44.0
2283;;1998-06-24;;QPYG0;4759.23;24.0
2284;;1998-06-25;;WDFE2;3945.52;29.0
2285;;1998-06-25;;NVHH0;3694.5;45.0
2286;;1998-06-26;;OKTT4;3909.2;25.0
2287;;1998-06-28;;QPYG2;2813.75;17.0
2288;;1998-06-29;;XSZZ4;214.47;42.0
2289;;1998-06-29;;OKTT4;216.19;28.0
2290;;1998-07-01;;WWAP1;985.88;18.0
2291;;1998-07-01;;QSOP0;1669.32;11.0
2292;;1998-07-01;;QPYG1;4975.65;43.0
2293;;1998-07-02;;JNDD4;2785.44;42.0
2294;;1998-07-02;;HBCC0;4422.0;20.0
2295;;1998-07-02;;WWAP3;3515.51;17.0
2296;;1998-07-04;;XSZZ3;4371.77;14.0
2297;;1998-07-04;;HBCC1;651.74;7.0
2298;;1998-07-05;;XSZZ0;1377.61;33.0
2299;;1998-07-09;;JNDD3;2083.75;17.0
2300;;1998-07-10;;HBCC2;4665.55;43.0
2301;;1998-07-11;;QSOP0;54.07;24.0
2302;;1998-07-12;;HBCC3;3748.63;18.0
2303;;1998-07-13;;WDFE1;2823.83;46.0
2304;;1998-07-13;;QSOP1;1340.08;50.0
2305;;1998-07-14;;JNDD0;4594.04;5.0
2306;;1998-07-15;;BVAA4;3959.2;38.0
2307;;1998-07-15;;OKTT1;4763.17;39.0
2308;;1998-07-16;;XDFF2;3836.24;14.0
2309;;1998-07-16;;OKTT3;1901.97;16.0
2310;;1998-07-16;;QSOP1;445.48;18.0
2311;;1998-07-18;;BVAA0;4509.6;29.0
2312;;1998-07-18;;XDFF4;4744.71;21.0
2313;;1998-07-18;;BVAA0;4528.08;7.0
2314;;1998-07-18;;XDFF2;2833.35;37.0
2315;;1998-07-19;;WDFE3;3455.81;35.0
2316;;1998-07-19;;XSZZ1;1230.75;42.0
2317;;1998-07-20;;OKTT1;2378.62;20.0
2318;;1998-07-22;;QAFD2;2906.22;7.0
2319;;1998-07-24;;QSOP2;4053.53;21.0
2320;;1998-07-24;;XSZZ3;2236.84;5.0
2321;;1998-07-24;;OKTT3;1687.31;10.0
2322;;1998-07-24;;QPYG2;1031.28;9.0
2323;;1998-07-24;;WWAP3;2925.29;24.0
2324;;1998-07-25;;OKTT4;2791.49;50.0
2325;;1998-07-26;;OKTT2;4732.1;8.0
2326;;1998-07-26;;XSZZ3;4503.37;11.0
2327;;1998-07-26;;QSOP0;4319.08;32.0
2328;;1998-07-27;;JNDD4;2791.01;41.0
2329;;1998-07-28;;BVAA3;4365.56;50.0
2330;;1998-07-28;;WWAP2;3561.23;23.0
2331;;1998-07-29;;WDFE1;2770.71;36.0
2332;;1998-07-29;;BVAA3;816.31;47.0
2333;;1998-07-29;;XDFF3;3776.09;22.0
2334;;1998-07-29;;XDFF1;2471.42;10.0
2335;;1998-08-01;;BVAA2;3946.99;49.0
2336;;1998-08-02;;QSOP0;2464.75;35.0
2337;;1998-08-02;;BVAA4;4129.56;21.0
2338;;1998-08-02;;BVAA3;3279.1;31.0
2339;;1998-08-04;;QSOP1;718.94;2.0
2340;;1998-08-05;;NVHH1;3730.38;5.0
2341;;1998-08-06;;OKTT2;2324.46;46.0
2342;;1998-08-06;;OKTT3;2642.21;5.0
2343;;1998-08-06;;QSOP1;2925.87;20.0
2344;;1998-08-07;;QPYG2;3555.65;48.0
2345;;1998-08-07;;JNDD2;1344.42;44.0
2346;;1998-08-09;;QPYG2;4990.77;4.0
2347;;1998-08-09;;HBCC1;1846.51;33.0
2348;;1998-08-09;;NVHH1;1921.63;41.0
2349;;1998-08-10;;WWAP2;880.6;49.0
2350;;1998-08-12;;QSOP0;2111.87;43.0
2351;;1998-08-12;;QSOP1;1751.92;36.0
2352;;1998-08-13;;XSZZ4;2318.79;24.0
2353;;1998-08-15;;WWAP3;1349.03;39.0
2354;;1998-08-16;;JNDD0;4060.39;21.0
2355;;1998-08-17;;WDFE1;2357.59;10.0
2356;;1998-08-17;;XDFF4;3362.88;2.0
2357;;1998-08-18;;WDFE2;3714.76;14.0
2358;;1998-08-19;;XSZZ0;2918.22;17.0
2359;;1998-08-19;;BVAA1;1036.75;43.0
2360;;1998-08-20;;NVHH2;4592.9;33.0
2361;;1998-08-20;;XSZZ4;3424.22;23.0
2362;;1998-08-21;;WDFE2;3409.14;38.0
2363;;1998-08-24;;QPYG2;2736.58;9.0
2364;;1998-08-25;;XSZZ0;3425.66;22.0
2365;;1998-08-26;;XDFF3;2451.78;12.0
2366;;1998-08-26;;WDFE2;3522.58;1.0
2367;;1998-08-26;;XSZZ2;315.53;0.0
2628;5424.0;1999-02-24;;;2163.96;37.0
2629;5263.0;1999-02-25;;;269.71;36.0
2630;5865.0;1999-02-25;;;4088.37;28.0
2631;5803.0;1999-02-26;;;3842.97;15.0
2632;11761.0;1999-02-26;;;509.48;39.0
2633;5822.0;1999-03-02;;;849.21;26.0
2634;7071.0;1999-03-02;;;1674.03;6.0
2635;5958.0;1999-03-03;;;619.79;41.0
2636;5403.0;1999-03-03;;;3403.6;7.0
2637;15.0;1999-03-04;;;3051.14;5.0
2638;5741.0;1999-03-04;;;70.26;17.0
2639;7122.0;1999-03-04;;;4941.31;23.0
2640;1542.0;1999-03-07;;;2433.35;6.0
2641;4510.0;1999-03-07;;;289.53;4.0
2642;5584.0;1999-03-07;;;3315.14;1.0
2643;5009.0;1999-03-07;;;2645.49;18.0
2644;6249.0;1999-03-08;;;673.26;23.0
2645;5264.0;1999-03-09;;;981.52;21.0
2646;4477.0;1999-03-10;;;3209.75;46.0
2647;11505.0;1999-03-10;;;1485.8;37.0
2648;11954.0;1999-03-12;;;1463.04;15.0
2649;10447.0;1999-03-12;;;3652.36;14.0
2650;5436.0;1999-03-13;;;1875.22;5.0
2651;2987.0;1999-03-15;;;132.41;10.0
2652;5702.0;1999-03-15;;;4418.31;44.0
2653;6225.0;1999-03-17;;;2885.82;42.0
2654;4572.0;1999-03-17;;;4469.95;23.0
2655;5009.0;1999-03-17;;;1966.25;27.0
2656;11531.0;1999-03-17;;;3467.1;45.0
2657;18.0;1999-03-18;;;3523.37;41.0
2658;5531.0;1999-03-19;;;4849.02;32.0
2659;1112.0;1999-03-20;;;3987.95;48.0
2660;6282.0;1999-03-21;;;851.4;50.0
2661;4772.0;1999-03-21;;;1953.75;23.0
2662;8923.0;1999-03-21;;;2056.65;3.0
2663;4588.0;1999-03-22;;;1797.66;4.0
2664;7125.0;1999-03-23;;;3305.14;26.0
2665;8556.0;1999-03-23;;;552.68;43.0
2666;11234.0;1999-03-23;;;2497.03;6.0
2667;11902.0;1999-03-24;;;1401.76;10.0
2668;6185.0;1999-03-25;;;4857.58;43.0
2669;11327.0;1999-03-25;;;1150.37;3.0
2670;5169.0;1999-03-26;;;3328.51;39.0
2671;9779.0;1999-03-27;;;3126.27;44.0
2672;11214.0;1999-03-27;;;3635.82;37.0
2673;453.0;1999-03-31;;;1731.69;28.0
2674;10497.0;1999-03-31;;;656.78;32.0
2675;126.0;1999-04-01;;;1748.64;41.0
2676;4757.0;1999-04-01;;;597.67;8.0
2677;4957.0;1999-04-01;;;1764.85;39.0
2678;6285.0;1999-04-02;;;491.65;50.0
2679;5009.0;1999-04-03;;;522.82;11.0
2680;11568.0;1999-04-03;;;2646.87;31.0
2681;1108.0;1999-04-04;;;1404.35;29.0
2682;11510.0;1999-04-04;;;1486.03;34.0
2683;9552.0;1999-04-08;;;2380.52;5.0
2684;4772.0;1999-04-09;;;233.46;30.0
2685;101.0;1999-04-10;;;569.47;22.0
2686;871.0;1999-04-10;;;3347.97;20.0
2687;6147.0;1999-04-11;;;4876.36;13.0
2688;4551.0;1999-04-12;;;4146.62;15.0
2689;5718.0;1999-04-13;;;1229.69;13.0
2690;9474.0;1999-04-15;;;3803.67;1.0
2691;70.0;1999-04-16;;;2058.57;39.0
2692;6544.0;1999-04-16;;;4559.86;35.0
2693;5845.0;1999-04-16;;;1652.48;21.0
2694;5143.0;1999-04-16;;;3328.98;11.0
2695;4513.0;1999-04-16;;;2312.66;8.0
2696;10952.0;1999-04-16;;;1897.72;5.0
2697;1429.0;1999-04-17;;;3778.91;22.0
2698;6525.0;1999-04-17;;;806.31;29.0
2699;11088.0;1999-04-17;;;4861.03;7.0
2700;4876.0;1999-04-20;;;3479.49;36.0
2701;8407.0;1999-04-21;;;1182.64;50.0
2702;6289.0;1999-04-21;;;2554.11;20.0
2703;8568.0;1999-04-21;;;4431.47;44.0
2704;11825.0;1999-04-21;;;880.92;24.0
2705;4962.0;1999-04-23;;;36.94;3.0
2706;402.0;1999-04-24;;;1771.8;3.0
2707;10105.0;1999-04-25;;;2235.64;37.0
2708;10674.0;1999-04-25;;;4291.35;15.0
2709;4526.0;1999-04-27;;;4757.74;40.0
2710;5144.0;1999-04-27;;;3101.21;37.0
2711;9660.0;1999-04-28;;;1491.94;19.0
2712;5676.0;1999-04-29;;;1426.4;2.0
2713;5862.0;1999-04-30;;;1364.95;32.0
2714;4533.0;1999-04-30;;;4615.72;44.0
2715;9285.0;1999-04-30;;;3489.31;41.0
2716;5682.0;1999-05-01;;;1745.33;50.0
2717;8832.0;1999-05-01;;;3772.53;33.0
2718;6125.0;1999-05-02;;;3646.11;35.0
2719;9072.0;1999-05-02;;;25.93;17.0
2720;5672.0;1999-05-03;;;3299.91;5.0
2721;5807.0;1999-05-04;;;2994.48;3.0
2722;11392.0;1999-05-05;;;4442.67;24.0
2723;11615.0;1999-05-05;;;2595.47;20.0
2724;11147.0;1999-05-06;;;3863.9;22.0
2725;4234.0;1999-05-07;;;4700.52;1.0
2726;5405.0;1999-05-08;;;1272.4;32.0
2727;5806.0;1999-05-10;;;932.66;45.0
2728;5783.0;1999-05-10;;;3694.52;48.0
2729;10847.0;1999-05-10;;;2225.52;13.0
2730;4772.0;1999-05-11;;;4120.3;4.0
2731;6316.0;1999-05-11;;;4386.66;29.0
2732;8758.0;1999-05-11;;;4915.23;35.0
2733;11639.0;1999-05-11;;;9.8;43.0
2734;4290.0;1999-05-12;;;4972.11;23.0
2735;6231.0;1999-05-14;;;2832.79;18.0
2736;4533.0;1999-05-15;;;3287.81;42.0
2737;4691.0;1999-05-15;;;1830.11;29.0
2738;6515.0;1999-05-15;;;1817.92;45.0
2739;5009.0;1999-05-16;;;506.27;49.0
2740;9732.0;1999-05-16;;;448.69;16.0
2741;10689.0;1999-05-16;;;490.99;43.0
2742;6195.0;1999-05-17;;;4698.19;34.0
2743;9186.0;1999-05-17;;;3970.18;12.0
2744;6237.0;1999-05-18;;;2294.42;26.0
2745;6310.0;1999-05-18;;;4691.14;47.0
2746;6125.0;1999-05-20;;;1791.18;21.0
2747;9428.0;1999-05-20;;;657.79;17.0
2748;10072.0;1999-05-23;;;1340.65;6.0
2749;4772.0;1999-05-24;;;4049.45;3.0
2750;8510.0;1999-05-25;;;1891.4;37.0
2751;5009.0;1999-05-26;;;3742.27;30.0
2752;5843.0;1999-05-26;;;4241.53;41.0
2753;11866.0;1999-05-26;;;2903.5;15.0
2754;2761.0;1999-05-27;;;1171.4;22.0
2755;10089.0;1999-05-28;;;698.6;10.0
2756;5638.0;1999-05-30;;;2649.85;49.0
2757;9285.0;1999-05-31;;;2424.34;11.0
2758;2818.0;1999-06-01;;;4228.48;14.0
2759;9130.0;1999-06-01;;;562.49;4.0
2760;5009.0;1999-06-02;;;3518.61;40.0
2761;5843.0;1999-06-04;;;4761.07;11.0
2762;5721.0;1999-06-04;;;124.16;50.0
2763;4710.0;1999-06-06;;;3468.35;44.0
2764;2960.0;1999-06-06;;;1564.7;6.0
2765;799.0;1999-06-07;;;4662.89;45.0
2766;6381.0;1999-06-07;;;4966.94;12.0
2767;4548.0;1999-06-07;;;4844.37;40.0
2768;9224.0;1999-06-07;;;4091.42;7.0
2769;10228.0;1999-06-08;;;3206.78;27.0
2770;5009.0;1999-06-09;;;999.39;18.0
2771;4546.0;1999-06-09;;;2837.49;28.0
2772;6494.0;1999-06-09;;;1981.93;30.0
2773;4474.0;1999-06-11;;;1727.61;21.0
2774;8902.0;1999-06-12;;;4495.46;23.0
2775;5637.0;1999-06-13;;;4234.78;21.0
2776;6448.0;1999-06-14;;;1043.48;34.0
2777;11739.0;1999-06-14;;;4446.76;26.0
2778;5786.0;1999-06-15;;;4192.48;47.0
2779;5246.0;1999-06-15;;;1543.22;37.0
2780;11107.0;1999-06-15;;;790.3;25.0
2781;8406.0;1999-06-15;;;4120.33;28.0
2782;5839.0;1999-06-16;;;1634.73;49.0
2783;5846.0;1999-06-17;;;2637.18;7.0
